,Company/Brand,Stage,Amount($),HeadQuarter,What_it_does,Sector,Funding_Year,Founded,Founders,Investor,Startup_Age
2296,PazCare,Unknown,3500000.0,Bangalore,Paz Care is India's leading Employee Benefits & Health insurance platform,Finance,2021,2021,Sanchit Malik,"Ashish Hemrajani, Parikshit Dar",0
2297,Answer Genomics,Unknown,3500000.0,Bangalore,A healthcare company that uses genome-based data to help individuals make decisions.,Healthcare,2021,2019,Rahul Ranganathan,"India Accelerator, Lyxel&Flamingo",2
2298,Skillmatics,Series A,6000000.0,Mumbai,Skillmatics develops learning games for pre-school and primary school kids aged under 10,Education,2021,2016,Dhvanil Sheth,Sequoia Capital India,5
2299,Bimaplan,Pre-Series,2500000.0,Bangalore,Affordable insurance for the next billion Indians,Finance,2021,2020,Vikul Goyal,"Roshan Abbas, Ritesh Malik",1
2300,Bueno Finance,Seed,3000000.0,Gurugram,"Bueno Gig Growth Technologies Pvt Ltd (""Bueno Finance"") is a financial services platform which aims is to help improve the financial health of customers.",Finance,2021,2019,"Saurav Gandhi, Sandeep Arora","Goat Capital, JAM Fund",2
2304,The Switch Fix,Seed,3500000.0,Gurugram,The Switch Fix is a plant-based clean and conscious personal care brand for young urbans.,Healthcare,2021,2019,"Abhishek Kumar, Rhea Shukla","Venture Catalysts, 9unicorns",2
2305,Anvidha Technologies,Seed,1500000.0,Haryana,Anvidha Technologies Private Limited is a HARYANA based private ltd.,Technology,2021,2020,Ganesh ranganathan iyer,Inflection Point Ventures,1
2306,DigiSparsh,Seed,3500000.0,Mumbai,DigiSparsh is India's first and only healthcare fintech platform which aims to make healthcare facilities accessible to everyone in the country.,Finance,2021,2020,"Saurabh Soni, Akhilesh Gandhi",GoAhead Ventures,1
2307,CoffeeMug.ai,Pre-Seed,620000.0,New Delhi,"A video first global platform of senior professionals, connecting 1:1, virtually or over coffee, building a powerful, long-lasting relationship.",Technology,2021,2020,"Abhishek Sharma, Dipti Tandon","Paradigm Shift Capital, AngelList India",1
2308,Pathfndr.io,Pre-Series,3500000.0,Bangalore,Intelligent Travel Tech Stack making sense of the world's information by scanning billions of data points and ranking destinations,Technology,2021,2015,Varun Gupta,Arali Ventures,6
2309,BigLeap,Unknown,600000.0,Hyderabad,BigLeap Technologies & Solutions is focused on providing viable offshore consultancy services for enterprises looking to grow their business.,Human Resources,2021,2015,"Jamesh Johnson, Sainath Malkapuram Goud",Anup Kumar Yama,6
2310,Kazam,Seed,900000.0,Bangalore,"Kazam provides end to end Electric Vehicle charging solutions for Office Spaces, Apartments, Restaurants, Shops",Manufacturing,2021,2020,"Akshay Shekhar, Vaibhav Tyagi",Inflection Point Ventures,1
2311,MYRE Capital,Unknown,3500000.0,Mumbai,Democratising Real Estate Ownership,Real Estate,2021,2020,Own rent yielding commercial properties,Aryaman Vir,1
2312,BimaPe,Pre-Seed,500000.0,Mumbai,BimaPe demystifies Insurance and its Management for individuals and families across India. 'BimaPe Bharosa Karo',Finance,2021,2020,Rahul Mathur,"iSeed, Titan Capital",1
2313,MicroDegree,Unknown,3500000.0,Mangalore,MicroDegree is an ed-tech platform working towards democratising technology and job ready skills for Bharat.,Education,2021,2019,"Gaurav Kamath, Rakesh Kothari, Manikanta Nair",Research Innovation Incubation Design Labs,2
2314,Saarthi Pedagogy,Unknown,3500000.0,Ahmedabad,"India's fastest growing Pedagogy company, serving to school as an academic growth partner and provide 360° solutions to schools on Academic Strategies",Education,2021,2015,Pedagogy,Sushil Agarwal,6
2315,Synapsica,Series A,4000000.0,New Delhi,Artificial Intelligence tools to make quality diagnostic assessment available for all.,Healthcare,2021,2017,"Meenakshi Singh, Dr Cherian, Kuldeep Singh Chauhan","IvyCap Ventures, Endiya Partners",4
2316,Kwik Foods,Seed,3500000.0,Gurugram,Kwik Foods is one of the fastest-growing D2C fresh food brands that is disrupting the food industry,Food & Beverages,2021,2020,"Prabhleen Kaur, Harshal Patel",9Unicorns,1
2317,Plutomen,Unknown,300000.0,Ahmedabad,Plutomen Technologies Pvt Ltd founded in Nov 2016 is recognized start-up by DIPP in the field of Emerging Technology.,Technology,2021,2016,Keyur Bhalavat,"GUSEC Seed Fund, DeVX Venture Fund",5
2319,Grinntech,Unknown,2000000.0,Chennai,"Grinntech is an investor backed, growth phase start-up, leading on all front of battery design for EV applications.",Manufacturing,2021,2013,"Nikhilesh Mishra, Puneet Jain",Inflection Point Ventures,8
2321,Green Cure,Pre-Series,3500000.0,New Delhi,World's first company to combine German Engineering with Indian Ayurveda in health products,Healthcare,2021,2015,Sanchit Garg,Venture Catalysts,6
2323,WINDO,Seed,500000.0,Hyderabad,Convert Instagram Page Into an Online Store in under 2-minutes. Create a free online store and automate your sales.,E-commerce,2021,2020,"Silus Reddy Chintapalli, Rakesh Vaddadi",Unicorn India Ventures,1
2324,ApnaKlub,Pre-Series,3500000.0,Bangalore,Supporting independent businesses and retail entrepreneurs with better than market wholesale prices and supply chain.,E-commerce,2021,2020,"Shruti, Manish Kumar","Blume Ventures, Whiteboard Capital",1
2325,LegalPay,Unknown,3500000.0,New Delhi,A tech focused B2B litigation finance company in India.,Finance,2021,2019,Kundan Shahi,Ashwini Kakkar. 9Unicorns,2
2326,Lavado,Unknown,3500000.0,Mumbai,A startup that is trying to permanently change the way people approach the cleaning and maintenance of their apparel and accessories.,Services,2021,2016,Disha Jain,Ashish Shah,5
2327,Navars,Unknown,3500000.0,Hyderabad,"Navars Edutech comprises dynamic mix of intellectual professionals, managerial team, Subject matter experts and Astronomy and Space researchers.",Education,2021,2019,Sravan Varma Datla,Faad Network,2
2329,Loco,Seed,9000000.0,Bangalore,Loco is India's leading live game streaming app.,Media & Entertainment,2021,2018,"Anirudh Pandita, Ashwin Suresh","Krafton, Lumikai",3
2330,Auric,Pre-Series,2000000.0,New Delhi,Contemporary Beauty & Wellness Brand Based on Ayurveda,Healthcare,2021,2017,Deepak Agarwal,Venture Catalysts,4
2331,Edmingle,Unknown,300000.0,Bangalore,Edmingle is a platform for all educators who want to launch their courses and sell them online.,Education,2021,2016,Gaurav Doshi,"Indovation Fund, Mumbai Angels",5
2333,Humit,Pre-Seed,3500000.0,Bangalore,Humit is a social networking app for music sharing and discovery.,Media & Entertainment,2021,2020,"Rohit Ganapathy, Prithvi Sankar, Ishaan Negi",Antler India,1
2334,Airblack,Series A,5200000.0,Gurugram,Airblack is on a mission to help people convert their passion to a livelihood.,Technology,2021,2019,"Videt Jaiswal, Vaibhav Raj Gupta","Edge Ventures, Elevation Capital",2
2335,NIRAMAI,Unknown,3500000.0,Bangalore,"NIRAMAI has developed a novel breast cancer screening solution that uses Thermalytix, i.e. machine intelligence over thermography images.",Healthcare,2021,2016,Geetha Manjunath,CDC Group,5
2336,Intervue,Seed,3500000.0,New Delhi,World's fastest collaborative environment to take tech interviews.,Technology,2021,2021,"Rahul Arora, Pushpender Singh Rautela","Titan Capital, Kunal Shah",0
2337,Nestroots,Seed,100000.0,Gurugram,"Ottoman, Stool, Brass Kitchen Solutions, Masala Box, Roti Box, Bar Accessories and Many Gifting Options at Nestroots.",Lifestyle,2021,2016,Chhavi Singh,We Founder Circle,5
2338,Detect Technologies,Unknown,12000000.0,Chennai,Detect Technologies is a leading Industrial AI company that is building innovative solutions and cutting-edge technology for the industrial ecosystem.,Technology,2021,2016,Daniel Raj David,"Accel Partners, Elevation Capital",5
2339,CredR,Unknown,6500000.0,Bangalore,CredR is India’s Most Trusted Used Two-Wheeler Consumer Brand that leverages Technology & Processes to simplify the Used Two-wheeler Market.,Manufacturing,2021,2015,Sasidhar Nandigam,"Yamaha Motors, Omidyar Network India, Eight Roads Ventures",6
2341,TABLT,Series A,3000000.0,Kolkata,TABLT [Previously Sabse Sasta Dukaan] is one of India's most trusted online pharmacy dealing in medicines and other healthcare products.,Healthcare,2021,2018,Anish Agarwal,Siti Cable,3
2342,Hesa,Seed,2000000.0,Hyderabad,HESA is connecting Bharat with India and India with Bharat Phygitally. We are bridging the gap for the world’s largest customer base that resides in rural India.,Technology,2021,2020,"Vamsi Udayagiri, Hema Nandiraju","Venture Catalysts, 9unicorns",1
2343,Powerhouse91,Seed,3500000.0,Gurugram,"A tech-driven company that acquires, operates, and scales outstanding ecommerce brands in India.",Retail,2021,2020,"Shashwat Diesh, Aqib Mohammed",Crossbeam Venture Partners,1
2344,Nalanda Learning,Unknown,5000000.0,Kolkata,India's 1st Online Preschool with Blended Learning Model,Education,2021,2011,Tamal Mukherjee,Aavishkaar Capital,10
2345,Chargeup,Pre-Series,3500000.0,New Delhi,"""Battery as a Service"" for 3 wheeler & 2 wheelers",Energy,2021,2019,"Varun Goenka, Akshay Kashyap",Mapmyindia,2
2346,Knackit,Unknown,100000.0,Bangalore,Knackit is a talent sharing platform where users can showcase and monetize their artistry.,Technology,2021,2019,"Pranjal Kumar, Akanksha Bhardwaj",Jyoti Bansal,2
2347,Treebo Hotels,Later Stage,16000000.0,Bangalore,Treebo Hotels is India's most loved hotel chain in the premium-budget segment.,Hospitality,2021,2015,"Sidharth Gupta, Kadam Jeet Jain, Rahul Chaudhary",Accor,6
2348,Raptee Energy,Unknown,700000.0,Chennai,Raptee Energy Inc. is looking to accelerate the transition to smart and sustainable mobility!,Manufacturing,2021,2019,Phunith Kumar,Inflection Point Ventures,2
2349,Meddo,Unknown,6000000.0,Gurugram,Meddo (Arctern Healthcare) are re-defining how primary and secondary healthcare is provided in India through a connected care delivery platform.,Healthcare,2021,2018,"Saurabh Kochhar, Dr Naveen Nishchal","SRI Capital, Picus Capital, Alkemi Capital",3
2350,Supertails,Pre-Series,2600000.0,Bangalore,Supertails is building a digital pet care platform which offers expert led healthcare services and products.,Healthcare,2021,2021,"Vineet Khanna, Varun Sadana, Aman Tekriwal","Saama Capital, DSG Consumer Partners",0
2351,SkilloVilla,Seed,300000.0,Bangalore,Mission to support young graduates in enhancing their learnings and transform them into big earnings.,Education,2021,2020,"Ronak Agrawal, Rajat Agrawal, Deepak Kharol",Titan Capital,1
2352,Cancer Clinics,Pre-Series,1500000.0,Telugana,"Cancer Helpline is a source of information and support, helping with all the things that people affected by cancer want and need.",Healthcare,2021,2014,"Sonali Srungaram, Sasi Sunkara",Axilor,7
2353,Velocity,Seed,1300000.0,Bangalore,Velocity provides revenue-based-financing to online businesses. It aims to build the future of banking and financial services for new age businesses in India.,Finance,2021,2020,"Abhiroop Medhekar, Atul Khichariya, Saurav Swaroop",Valar Ventures,1
2354,Happy Jars,Seed,400000.0,New Delhi,"Manufacture and retail a delicious range of all-natural nut butters, made without oil, sugar or preservatives.",Food & Beverages,2021,2016,"Surabhi Talwar, Vikram Sekhar",Inflection Point Ventures,5
2356,ExtraaEdge,Pre-Series,1000000.0,Pune,Data Science powered - Admission & Marketing CRM Automation for Education Enrolments,Media & Entertainment,2021,2015,"Abhishek Ballabh, Sushil Mundada","9Unicorns Accelerator Fund, Indian Angel Network",6
2357,Zotalabs,Seed,1250000.0,Pune,Zotalabs gives the power of Emerging Technology to your digital automation with our easy to use APIs.,Technology,2021,2019,"Nausherwan Shah, Wasim Khan",Alfa Ventures,2
2358,Voiro,Pre-Series,1800000.0,Bangalore,Voiro is the first all-in-one revenue management suite exclusively for ad-led digital publishers across media.,Media & Entertainment,2021,2014,"Anand Gopal, Kavita Shenoy",1Crowd,7
2361,Instoried,Unknown,3500000.0,Bangalore,Instoried is an augmented writing platform which improves customer interest and engagement.,Media & Entertainment,2021,2018,"Sharmin Ali, Sutanshu Raj","EXPERT DOJO, Mumbai Angels",3
2362,Rupifi,Pre-Series,4100000.0,Bangalore,Rupifi operates a software-as-a-service (SaaS) firm focussed on financial products.,Finance,2021,2019,Anubhav Jain,Quona Capital,2
2363,Moneyboxx,Debt Financing,3000000.0,Mumbai,Moneyboxx Finance provides easy access to financing to the deserving micro enterprises.,Finance,2021,1994,Deepak Aggarwal,"Ashv Finance, BlackSoil Capital",27
2364,CityMall,Series A,11000000.0,Gurugram,CityMall is a social e-commerce platform that sells lifestyle and curated products via peer-to-peer referrals on WhatsApp.,E-commerce,2021,2019,"Angad Kikla, Divij Goyal","WaterBridge Ventures, SAIF Partners",2
2365,Janani,Seed,1000000.0,Bangalore,Janani.ai is a fertility care provider.,Healthcare,2021,2020,Nilay Mehrotra,"Sweta Rau, 9Unicorns Accelerator Fund",1
2366,ReshaMandi,Seed,1700000.0,Bangalore,India's 1st award winning technology led digital ecosystem for Silk,Agriculture,2021,2020,Utkarsh Apoorva,"Omnivore, Strive Ventures",1
2367,Bombay Shaving Company,Unknown,2000000.0,New Delhi,"Bombay Shaving Company is a consumer goods company that focuses on developing a range of shave care, beard care, and skincare products.",Lifestyle,2021,2015,"Deepu Panicker, Raunak Munot, Rohit Jaiswal, Shantanu Deshpande","Rajesh Sud, KULDEEP JAIN",6
2369,Homingos,Unknown,3500000.0,Bangalore,Homingos is an Augmented reality (AR)-based social networking platform.,Technology,2021,2018,"Shourya Agarwal, Malhar Patil, Rajat Gupta","Sundi Natarajan, Srinivas Anumolu",3
2370,Anar Business Community,Unknown,3500000.0,Mumbai,Anar is a communications and networking platform for businesses around the world.,Technology,2021,2020,"Nishank Jain, Sanjay Bhat","Titan Capital, First Cheque",1
2372,Settlrs,Pre-Series,3500000.0,Bangalore,"A B2B rental services company for furniture, home appliances, electronic and IT infrastructure.",Real Estate,2021,2018,"Gaurav Ranebennur, Nishanth Janadri",MaGEHold Pte. Ltd.,3
2375,HealthPlix,Series B,13500000.0,Bangalore,HealthPlix is a healthtech startup,Healthcare,2021,2014,"Raghuraj Sunder Raju, Sandeep Gudibanda","JSW Ventures, Kalaari Capital",7
2376,Masai School,Series A,5000000.0,Bangalore,Masai School is a job-oriented software training services.,Education,2021,2019,Prateek Shukla,"Unitus Ventures, Omidyar Network India",2
2377,Bewakoof,Unknown,4000000.0,Mumbai,"Society perceives Bewakoof as stupid.But what does society call Bewakoof?Often, it’s anything different or anything that’s done differently.",E-commerce,2021,2011,Prabhkiran Singh,"IvyCap Ventures, Pratithi Investment Trust",10
2378,IndiaLends,Unknown,5100000.0,New Delhi,IndiaLends is a digital lending and borrowing marketplace.,Finance,2021,2014,"Gaurav Chopra, Mayank Kachhwaha","ACPI Investments, AdvantEdge Founders",7
2380,Tilt,Unknown,125000.0,Bangalore,A bike-share for Indian campuses,Retail,2021,2016,Deepak VS,Y Combinator,5
2381,NeoDove,Seed,15000000.0,Jaipur,"Neodove is an AI-powered, end to end tech-enabled customer communication and reporting solution.",Technology,2021,2020,Aprit Khandelwal,India Quotient,1
2382,Zaara Biotech,Unknown,10000000.0,Kottayam,India's First Algal-seaweed Biotechnology Students' Startup in collaboration with ICAR- Central Institute of fisheries and Technology,Healthcare,2021,2016,Najeeb Bin Haneef,TCN International Commerce,5
2384,True Balance,Debt Financing,10000000.0,Gurugram,True Balance is a digital wallet that enables users to access utility bill payment and other financial products.,Finance,2021,2014,"Cheolwon Lee, Jay Yi, Martin Lee","Bon Angels Venture Partners, Daesung Private Equity",7
2385,Muvin,Seed,1000000.0,Bangalore,Youth Neobank enabling financial solutions for the teenagers and young people,Finance,2021,2020,Mukund V Rao,Inflection Point Ventures,1
2387,FloBiz,Series A,10000000.0,Bangalore,India’s first neobusiness platform,Technology,2021,2019,Rahul Raj,Elevation Capital,2
2388,Jeevam Health,Pre-Seed,1500000.0,New Delhi,Jeevam Health is an Online Medical Clinic to Cure Root Cause of Chronic Issues in India.,Healthcare,2021,2020,"Kamran alam, Piyush vishwakarma",Y Combinator,1
2390,OZiva,Series B,12000000.0,Mumbai,OZiva is a plant-based Clean Nutrition Brand.,Healthcare,2021,2016,"Aarti, Mihir Gadani","F-Prime Capital, Eight Roads Ventures India",5
2391,Blive,Pre-Series,1000000.0,Panaji,B: Live is an electric vehicle tourism startup.,Hospitality,2021,2004,"Samarth Kholkar, Sandeep Mukherjee","Mumbai Angels, DNA Entertainment Networks",17
2393,Euler Motors,Series A,2600000.0,New Delhi,Electric Light Commercial Vehicle,Manufacturing,2021,2018,Saurav Kumar,"ADB Ventures, Jetty Ventures",3
2394,Pixxel,Seed,7300000.0,Bangalore,Pixxel is a Bengaluru-based space technology startup building a constellation of advanced earth imaging small satellites.,Technology,2021,2019,"Awais Ahmed, Kshitij Khandelwal","Techstars, Ryan Johnson",2
2395,Prescinto,Seed,3500000.0,Gujarat,Prescinto is the brain of a solar plant delivering Actionable Intelligence to Increase Generation.,Energy,2021,2016,Puneet Jaggi,"Venture Catalysts, 9Unicorns Accelerator Fund",5
2397,Chirrup,Pre-Seed,300000.0,Bangalore,Video integrated social-gaming platform,Media & Entertainment,2021,2020,"Vipul Garg, Sourav Lashkari, Mehul Mittal","Titan Capital, iSeed, First Cheque, 3.0 Fund.",1
2399,Livve Homes,Unknown,5000000.0,Bangalore,"India's homegrown online portal, championing the region for a brighter, more exciting livvable future. Right from simply connecting owners and tenants and to managing everything in between",Real Estate,2021,2017,Maya Lakshman,Angel investors,4
2400,Juicy Chemistry,Series A,6300000.0,Coimbatore,Juicy Chemistry operates as an eponymous consumer brand.,Healthcare,2021,2014,"Megha, Pritesh Asher.",Akya Ventures,7
2401,Svasti Microfinance,Unknown,4000000.0,Mumbai,Svasti works with urban slum dwellers women microentrepreneurs.,Finance,2021,2008,"Arunkumar Padmanabhan, Narayanan Subramaniam","Kayenne Ventures, Nordic Microfinance Initiative",13
2402,Nexprt,Unknown,2000000.0,New Delhi,Nexprt Solutions offers end-to-end and 100% customized import solutions.,Services,2021,2020,Harsha Vardhan K,Titan Capital,1
2403,Wysa,Unknown,3500000.0,Bangalore,Wysa is an AI conversational agent that has been shown to help improve mental health,Technology,2021,2015,"Jo Aggarwal, Ramakant Vempati","Kae Capital, Pi Ventures",6
2405,Indifi,Debt Financing,5000000.0,Gurugram,Indifi Technologies is a digital lending platform that offers loans to those that have potential and intent.,Finance,2021,2015,"Alok Mittal, Siddharth Mahanot, Sundeep Sahi","Elevar Equity, Accel India",6
2406,Firmway,Pre-Seed,3500000.0,Mumbai,Firmway is a platform that digitizes balance confirmation and reconciliation process.,Finance,2021,2016,"Prashant Gupta, Vivek Chandan",Inflection Point Ventures,5
2407,Say Cheese,Seed,1000000.0,Mumbai,"Say Cheese is the first holistic women-happiness platform in India, focused to increase the happiness of women through personalized solutions",Lifestyle,2021,2020,Rajpreet Kaur,Inflection Point Ventures,1
2408,Indic Inspirations,Unknown,300000.0,Pune,"Indian Souvenirs online that reflect Indian tradition, culture & stories. Best for personal gifting and corporate gifting.",Media & Entertainment,2021,2019,Sunil Jalihal,Marquee investors,2
2409,Bimaplan,Seed,500000.0,Mumbai,Affordable insurance for the next billion Indians,Finance,2021,2020,Vikul Goyal,"Titan Capital, Y Combinator",1
2410,YAP,Series B,10000000.0,Chennai,YAP is the API Platform for Banking and Payments products in Asia. More than 200 Fintechs across Asia rely on YAP,Finance,2021,2014,"Madhusudanan R, Prabhu R","Jitendra Gupta, Better Capital",7
2412,BlackSoil NBFC,Unknown,3000000.0,Mumbai,BlackSoil Capital has transformed into an alternative NBFC and AIF Fund platform with an expertise to finance multiple sectors.,Finance,2021,2010,Mohinder Pal Bansal,Inflection Point Ventures,11
2415,4baseCare,Pre-Series,2000000.0,Bangalore,4baseCare develops a unified and patient-centric ecosystem to fight cancer.,Healthcare,2021,2018,"Hitesh Goswami, Kshitij Rishi","Mount Judi Ventures, growX Ventures, Season Two Ventures",3
2416,Ezstays,Seed,400000.0,New Delhi,"Ezstays is a leading student-life network, providing hostels and PG accommodation with top-tier living facilities at the best prices.",Education,2021,2019,"Vaibhav Khanna, Abhishek Kumar, Kumar Gaurav",Richard Rekhy,2
2417,Stylework,Pre-Series,500000.0,Gurugram,Stylework is an unconventional co-working space aggregator that is going to change the way people work.,Human Resources,2021,2017,Sparsh Khandelwal,Inflection Point Ventures,4
2418,Kinara Capital,Unknown,6000000.0,Bangalore,Kinara Capital is a financing company that provides flexible collateral-free loans to small business entrepreneurs.,Finance,2021,2011,Hardika Shah,"GAWA Capital, Gaja Capital",10
2419,Riskcovry,Series A,5000000.0,Bangalore,"Riskcovry is an ""Insurance-in-a-box” model offers a one-stop-shop platform to cater to any business's digital insurance needs.",Finance,2021,2018,"Suvendu Prusty, Sorabh Bhandari, Vidya Sridharan, Chiranth Patil","Better Capital, Bharat Inclusion Seed Fund",3
2421,Quizizz,Series A,12500000.0,Bangalore,Quizizz is a Education based startup,Education,2021,2015,"Ankit Gupta, Deepak Joy Cheenath","Eight Roads Ventures India, Nexus Venture Partners",6
2424,Captain Fresh,Seed,3000000.0,Bangalore,Captain Fresh is a freshwater fish and seafood supply chain platform.,Transportation & Logistics,2021,2019,Utham Gowda,"Matrix Partners India, Ankur Capital",2
2425,Northern Arc,Debt Financing,10000000.0,Chennai,Northern Arc Capital (Formerly known as IFMR Capital) is a Non-Banking Finance Company.,Finance,2021,2008,Kshama Fernandes,"U.S. International Development Finance Corp, Asian Development Bank",13
2426,Qoohoo,Seed,800000.0,Bangalore,A platform for creators to build immersive connections with their fans and followers and monetize them.,Media & Entertainment,2021,2020,"Vimal Singh Rathore, Aseem Gupta",Angel investors,1
2427,IGL,Unknown,500000.0,Mumbai,Indian Gaming League is the premier eSports platform in India.,Media & Entertainment,2021,2016,Yash Pariani,"Hungama, Hindustan Talkies",5
2428,AMPM,Unknown,200000.0,Gurugram,24*7 convenience store,E-commerce,2021,2018,Shubham Gupta,Agility Venture Partners,3
2429,The ePlane,Seed,1000000.0,Chennai,"Transforming the mobility landscape using aerial transport. Currently, we build drones for industrial applications",Technology,2021,2016,"Pranjal Mehta, Satyanarayanan Chakravarthy","Speciale Invest, Farid Ahsan",5
2430,Cashify,Unknown,15000000.0,Gurugram,Cashify.in is an e-commerce platform for reselling used electronic gadgets.,E-commerce,2021,2009,"Amit Sethi, Mandeep Manocha, Nakul Kumar","Bessemer Venture Partners, CDH Investments",12
2431,Bijnis,Unknown,3500000.0,New Delhi,Digitizing the Factories of the Unorganised Industries.,Services,2021,2014,"Chaitanya Rathi, Shubham Agarwal, Siddharth Rastogi, Siddharth Vij","Sequoia Capital India, Matrix Partners India",7
2432,Questt,Seed,1000000.0,Gurugram,Questt is a homework app that allows teachers to allocate objective and subjective homework based on selected content.,Education,2021,2020,"Akhil Singh, Mohsin, Rohit Pande","Chiratae Ventures, AET Fund",1
2433,DealShare,Debt Financing,3000000.0,Jaipur,DealShare is a Social Commerce Startup,E-commerce,2021,2018,"Sankar Bora, Sourjyendu Medda, Vineet Rao","Omidyar Network, Falcon Edge Capital",3
2434,Euler Motors,Series A,4000000.0,New Delhi,Electric Light Commercial Vehicle,Manufacturing,2021,2018,Saurav Kumar,"Jetty Ventures, Srinivas Anumolu",3
2436,KoineArth,Pre-Series,1800000.0,Bangalore,"Koinearth is a stealth mode startup working at the intersection of blockchains, machine learning and mechanism design",Technology,2021,2018,Praphul Chandra,YourNest,3
2437,ImaginXP,Unknown,1500000.0,Pune,ImaginXP is a curriculum company with a focus on training and certification in UX Design and Design Thinking.,Education,2021,2013,Vidhika Rohatgi,Venture Catalysts,8
2438,Virohan,Unknown,3500000.0,Gurugram,Virohan is an edtech company using technology to prepare a future-ready workforce for the healthcare industry.,Education,2021,2018,"Archit Jayasal, Kunaal Dudeja, Nalin Saluja","National Skill Development Corporation, Rianta Capital",3
2439,Apna.co,Unknown,12500000.0,Bangalore,Apna is a recruitment platform that gives opportunities for blue or grey collar jobs.,Human Resources,2021,2019,Nirmit Parikh,"Sequoia Capital India, Rocketship.vc",2
2440,ideaForge,Unknown,2000000.0,Mumbai,ideaForge is an Indian company engaged in the development of unmanned aerial systems.,Technology,2021,2007,"Ankit Mehta, Ashish Bhat","Infosys, Qualcomm Ventures",14
2441,Clairco,Unknown,500000.0,Bangalore,Clairco provides enhanced air purification and real-time insights for breathable air indoors.,Energy,2021,2018,Aayush Jha,"Real Estate Accelerator Program (REAP), AngelList",3
2444,ParkSmart,Seed,3500000.0,New Delhi,ParkSmart is a parking management application.,Manufacturing,2021,2018,"Prateek Garg, Rahul Gupta, Ratan Anmol Sethi, Rishabh Nagpal, Vishva Sharma","Shireen Rangaswamy, Dilesh Gathani",3
2445,Virohan,Series A,3000000.0,Gurugram,Virohan is an EdTech company that offers healthcare vocational training to students to build a career in the healthcare industry.,Education,2021,2018,"Archit Jayasal, Kunaal Dudeja, Nalin Saluja, Paarul Dudeja","Rebright Partners, Wadhwani Foundation",3
2446,BankSathi,Seed,200000.0,New Delhi,"Bank Sathi provides loans, insurance, cards comparison, and approval facility.",Finance,2021,2019,Jitendra Dhaka,"Dinesh Godara, Aditya Talwar",2
2447,Spark Studio,Seed,3500000.0,Bangalore,Online courses to build creativity and confidence in children through extra-curricular learning,Education,2021,2020,Anushree Goenka,Better Capital,1
2448,BlissClub,Seed,2000000.0,Bangalore,"BlissClub is a community first women’s activewear brand. It is a Direct-to-Consumer brand in the active lifestyle space, founded in 2020 by ISB Alum Minu Margeret",Lifestyle,2021,2020,Minu Margeret,Elevation Capital,1
2449,BricSpaces,Pre-Seed,350000.0,Bangalore,"A prop-tech company that finds and customizes offices, living, or retail spaces based on your requirements.",Real Estate,2021,2018,Madhusudhan,Angel investors,3
2450,ANSR,Series B,15000000.0,Bangalore,"ANSR Consulting is providing end-to-end services for companies, setting up captive service centers.",Services,2021,2008,Lalit Ahuja,"Sistema Asia Capital, Evolvence India Fund",13
2451,Keito,Seed,3500000.0,Pune,"NO-CODE <> Human-assisted machine learning platform for document processing, to break information silos for enterprises",Technology,2021,2016,Amal P S,"Rajesh Agarwal, Nandkishore Mundada",5
2452,Reccy Adventures,Seed,400000.0,Gurugram,Reccy Adventures is an adventure sports startup.,Sports,2021,2019,"Amit Chowdhury, Siddhartha Chatterjee, Tapas Pal","Kallol Banerjee, Jaydeep Barman",2
2453,Magenta EV,Series A,15000000.0,Mumbai,Magenta is in the business of Enabling electric mobility & Making electricity clean,Energy,2021,2017,"Maxson Lewis, Darryl Dias","JITO Angel Network, LetsVenture",4
2454,Karbon Card,Pre-Series,1000000.0,Bangalore,Karbon Card is a financial platform for Indian entrepreneurs.,Finance,2021,2019,"Amit Jangir, Bo Li, Jianwei Chen, Kartik Jain, Pei-fu Hsieh, Sunil Kumar","MyAsia VC, Orios Venture Partners",2
2455,Wysa,Series A,5000000.0,Bangalore,Wysa is an AI conversational agent that has been shown to help improve mental health,Technology,2021,2015,"Jo Aggarwal, Ramakant Vempati","W Health Ventures, Pi Ventures",6
2456,Agnikul,Series A,11000000.0,Chennai,"Agnikul is a space tech startup that designs, manufactures, tests, and launch orbital class rockets for micro and nano satellites.",Technology,2021,2017,"Moin SPM, Satyanarayanan Chakravarthy, Srinath Ravichandran","Artha India Ventures, Sriram Krishnan",4
2457,LegalPay,Seed,3500000.0,New Delhi,A trusted financial partner for advocates and corporate.,Finance,2021,2019,Kundan Shahi,9Unicorns,2
2458,Glamplus,Pre-Series,200000.0,Bangalore,India's #1 SaaS based Salon experience Software,Technology,2021,2020,Divyanshu Singh,Inflection Point Ventures,1
2459,Tekie,Seed,1500000.0,Gurugram,"Tekie is a live coding platform for kids that uses the power of storytelling, to make learning to code a movie-like experience.",Education,2021,2017,"Anand Verma, Naman Mukund","GSV, Multiply Ventures",4
2460,Asirvad Microfinance,Unknown,15000000.0,Chennai,Asirvad Microfinance provides microfinance loans to women from a poor and low-income households.,Finance,2021,2007,Raja Vaidyanathan,"WorldBusiness Capital, Northern Arc",14
2461,Avalon Labs,Pre-Series,3500000.0,Bangalore,"Avalon Labs incubates, invests, partners with and spearheads technology companies that are on the cutting edge.",Finance,2021,2017,Varun Mayya,"Tanglin Ventures, Better Capital, Whiteboard Capital",4
